task_id,asin,keyword,title,url,image_url,price_from,price_to,currency,rating_value,rating_votes,is_best_seller,location_code,language_code,collected_at
10300805-1177-0209-0000-a0d42355a32f,B0D2P79V12,smartwatch,"GameSir Kids Smartwatch for Boys & Girls, Men & Women, Sim Card Support, Location Tracker/GPS System, Music Player, Camera, Video,Notification, Alarm, Waterproof, Calling Smart Watch-Black",https://www.amazon.in/GAMESIR-Smartwatch-Notification-Waterproof-Watch-Black/dp/B0D2P79V12/ref=sr_1_11?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.7Sh__AYopv7oLng3oyIzhiaWrvXLrHKPmMTt6Q4cO7YoBmjJ1SHGkcAzvwxNYV6QyU2tuZA6Nh5fFoBvDxonORcM4hjg3LDxuWgKJz6cYFuf8n47ThYiJwjm0YCiggbvMYW43JHMK_8yvbprsQHLBV7w-fMp68EqBp7AiVZGepPD3H0sbvXdVf3oBRjOd0ar9Py07L6vnNjB8-J8Jc_98zn7PzgAZCJAhd2eXxapqrc.yaS3Dq0HYE5c1faxEP6qg-HiLphx_dwYVOJCdHhTijY&dib_tag=se&keywords=smartwatch&qid=1761804391&sprefix=smartwatch%2Caps%2C136&sr=8-11,https://m.media-amazon.com/images/I/61T3Sd4CjJL._AC_UY218_.jpg,1339,,INR,3.2,157,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0CVQBJVKX,smartwatch,"boAt Wave Sigma 3 w/Turn-by-Turn Navigation, 2.01"" (5.1 cm) HD Display, BT Calling, Crest+ OS, QR Tray, Watch Face Studio, Coins, Emergency SOS Smart Watch for Men & Women(Metal Black)",https://www.amazon.in/boAt-Navigation-Display-Calling-Emergency/dp/B0CVQBJVKX/ref=sr_1_12?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.7Sh__AYopv7oLng3oyIzhiaWrvXLrHKPmMTt6Q4cO7YoBmjJ1SHGkcAzvwxNYV6QyU2tuZA6Nh5fFoBvDxonORcM4hjg3LDxuWgKJz6cYFuf8n47ThYiJwjm0YCiggbvMYW43JHMK_8yvbprsQHLBV7w-fMp68EqBp7AiVZGepPD3H0sbvXdVf3oBRjOd0ar9Py07L6vnNjB8-J8Jc_98zn7PzgAZCJAhd2eXxapqrc.yaS3Dq0HYE5c1faxEP6qg-HiLphx_dwYVOJCdHhTijY&dib_tag=se&keywords=smartwatch&qid=1761804391&sprefix=smartwatch%2Caps%2C136&sr=8-12,https://m.media-amazon.com/images/I/71-QSlyj3lL._AC_UY218_.jpg,999,,INR,3.6,4000,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0BY2QJJ8J,smartwatch,"Fire-Boltt Talk Bluetooth Calling Smartwatch, 1.39"" TFT Display with Dual Button, Hands On Voice Assistance, 120 Sports Modes, in Built Mic & Speaker (Talk, Black)",https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Smartwatch-Assistance/dp/B0BY2QJJ8J/ref=sr_1_13?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.7Sh__AYopv7oLng3oyIzhiaWrvXLrHKPmMTt6Q4cO7YoBmjJ1SHGkcAzvwxNYV6QyU2tuZA6Nh5fFoBvDxonORcM4hjg3LDxuWgKJz6cYFuf8n47ThYiJwjm0YCiggbvMYW43JHMK_8yvbprsQHLBV7w-fMp68EqBp7AiVZGepPD3H0sbvXdVf3oBRjOd0ar9Py07L6vnNjB8-J8Jc_98zn7PzgAZCJAhd2eXxapqrc.yaS3Dq0HYE5c1faxEP6qg-HiLphx_dwYVOJCdHhTijY&dib_tag=se&keywords=smartwatch&qid=1761804391&sprefix=smartwatch%2Caps%2C136&sr=8-13,https://m.media-amazon.com/images/I/61Vk-Npjs-L._AC_UY218_.jpg,999,,INR,3.9,36600,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FNXF7RGD,smartwatch,"Smart Watch with 5G, Orange Band, 1.8-inch Display, Multiple Apps, SOS Function",https://www.amazon.in/Orange-1-8-inch-Display-Multiple-Function/dp/B0FNXF7RGD/ref=sr_1_14?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.7Sh__AYopv7oLng3oyIzhiaWrvXLrHKPmMTt6Q4cO7YoBmjJ1SHGkcAzvwxNYV6QyU2tuZA6Nh5fFoBvDxonORcM4hjg3LDxuWgKJz6cYFuf8n47ThYiJwjm0YCiggbvMYW43JHMK_8yvbprsQHLBV7w-fMp68EqBp7AiVZGepPD3H0sbvXdVf3oBRjOd0ar9Py07L6vnNjB8-J8Jc_98zn7PzgAZCJAhd2eXxapqrc.yaS3Dq0HYE5c1faxEP6qg-HiLphx_dwYVOJCdHhTijY&dib_tag=se&keywords=smartwatch&qid=1761804391&sprefix=smartwatch%2Caps%2C136&sr=8-14,https://m.media-amazon.com/images/I/51MTgwNXjQL._AC_UY218_.jpg,549,,INR,3.8,3,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0F2Z2TRK9,smartwatch,"Fire-Boltt Talk Bluetooth Calling Smartwatch, 1.39"" TFT Display with Dual Button, Hands On Voice Assistance, 120 Sports Modes, in Built Mic & Speaker (Talk, Green Wave)",https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Smartwatch-Assistance/dp/B0F2Z2TRK9/ref=sr_1_15?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.7Sh__AYopv7oLng3oyIzhiaWrvXLrHKPmMTt6Q4cO7YoBmjJ1SHGkcAzvwxNYV6QyU2tuZA6Nh5fFoBvDxonORcM4hjg3LDxuWgKJz6cYFuf8n47ThYiJwjm0YCiggbvMYW43JHMK_8yvbprsQHLBV7w-fMp68EqBp7AiVZGepPD3H0sbvXdVf3oBRjOd0ar9Py07L6vnNjB8-J8Jc_98zn7PzgAZCJAhd2eXxapqrc.yaS3Dq0HYE5c1faxEP6qg-HiLphx_dwYVOJCdHhTijY&dib_tag=se&keywords=smartwatch&qid=1761804391&sprefix=smartwatch%2Caps%2C136&sr=8-15,https://m.media-amazon.com/images/I/718aQSkSKmL._AC_UY218_.jpg,1099,,INR,3.9,36600,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0D26YL3VP,smartwatch,"M I D116 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes, Quick Charge Sports Smartwatch – Black",https://www.amazon.in/Fitness-Smart-Watch-Women-Girls/dp/B0D26YL3VP/ref=sr_1_16?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.7Sh__AYopv7oLng3oyIzhiaWrvXLrHKPmMTt6Q4cO7YoBmjJ1SHGkcAzvwxNYV6QyU2tuZA6Nh5fFoBvDxonORcM4hjg3LDxuWgKJz6cYFuf8n47ThYiJwjm0YCiggbvMYW43JHMK_8yvbprsQHLBV7w-fMp68EqBp7AiVZGepPD3H0sbvXdVf3oBRjOd0ar9Py07L6vnNjB8-J8Jc_98zn7PzgAZCJAhd2eXxapqrc.yaS3Dq0HYE5c1faxEP6qg-HiLphx_dwYVOJCdHhTijY&dib_tag=se&keywords=smartwatch&qid=1761804391&sprefix=smartwatch%2Caps%2C136&sr=8-16,https://m.media-amazon.com/images/I/61Q2aOIpXZL._AC_UY218_.jpg,399,,INR,3.3,876,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0DRJ7RK8C,smartwatch,OLEVS Mens Wrist Watches Multifunctional Chronograph Analog Quartz Business Calendar Waterproof Luminous Watch for Man Silicon Strap,https://www.amazon.in/OLEVS-Multifunctional-Chronograph-Business-Waterproof/dp/B0DRJ7RK8C/ref=sxbs_sbv_search_btf,https://m.media-amazon.com/images/I/71a7dxUxttL._AC_UL640_QL65_.jpg,3419,,INR,4.2,545,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0D95TMQ3M,smartwatch,"Bouncefit M I D116 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes,Quick Charge Sports Smartwatch – Black I",https://www.amazon.in/D116-Fitness-Smart-Watch-Women/dp/B0D95TMQ3M/ref=sr_1_17?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-17&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61xvs-2sD0L._AC_UY218_.jpg,399,,INR,3.6,1100,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0D45BT2S2,smartwatch,"M I D116 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes, Quick Charge Sports Smartwatch – Black I",https://www.amazon.in/D116-Fitness-Smart-Watch-Women/dp/B0D45BT2S2/ref=sr_1_18?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-18&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61kjHG3wqrL._AC_UY218_.jpg,399,,INR,3.8,219,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0BF57RN3K,smartwatch,"Fire-Boltt Ninja Call Pro Plus Smart Watch 1.83” HD Display, Bluetooth Calling, AI Voice Assistant, 100 Sports Modes, IP67 Waterproof, SpO2 Monitor, Smart Watch for Man & Woman- Black",https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF57RN3K/ref=sr_1_19?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-19&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61rmkmqD5VL._AC_UY218_.jpg,1399,,INR,3.9,110000,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FJ7D2KBQ,smartwatch,"Bouncefit D20 Y68 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes, Quick Charge Sports Smartwatch – Jet Black (FF)",https://www.amazon.in/Bouncefit-Fitness-Smart-Watch-Women/dp/B0FJ7D2KBQ/ref=sr_1_20?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-20&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/61Pn9dl24yL._AC_UY218_.jpg,399,,INR,3.4,40,False,2356,en_US,2025-10-30T11:38:54.764219
10300805-1177-0209-0000-a0d42355a32f,B0FLF5KFQ8,smartwatch,"Boat Wave Call 3 Smartwatch 1.83” HD Display with Animated Watch Faces; BT Calling, Functional Crown, Multiple Sports Modes, IP68, HR, SpO2 Monitor, Smart Watches for Men & Women (Timber Brown)",https://www.amazon.in/Smartwatch-Display-Animated-Functional-Multiple/dp/B0FLF5KFQ8/ref=sr_1_21?crid=0865WH85AK5H&dib=eyJ2IjoiMSJ9.v8Jb4ASL2b-P9Ym17dq-OI1T5n1O0bWtElx39mQ-vO_-bNQxRMQjx1W-R45uIMprgI_BX5Krh4c7pHgQH0lGh280hwse_TMlXPMHahRX3VEBC_Vv-ndYXlz1CMHgRL3ID20U7ZRv1V_Z3bvLp3pEj3ooQvbjt6xlijTUOPsbzPDHNRc9AwffK7_SQ-h1HIKyTOv__ghjdGWGkrYRk0iHM5oNkshiYGbJCagydqvBTcU._Zkyv5Vky7XYpnWuZE-c9u36AfOLeq8E9rg-YcXNpaM&dib_tag=se&keywords=smartwatch&qid=1761804395&sprefix=smartwatch%2Caps%2C136&sr=8-21&xpid=9yaXdbiYN7lvD,https://m.media-amazon.com/images/I/71HwtfJ3c6L._AC_UY218_.jpg,1399,,INR,4.1,25000,False,2356,en_US,2025-10-30T11:38:54.764219
